country,gasDayStart,full,gasInStorage,trend
RO,2018-02-22,23.68,8.0363,-0.53
RO,2018-02-21,24.21,8.2176,-0.53
RO,2018-02-20,24.74,8.3981,-0.56
RO,2018-02-19,25.3,8.5879,-0.54
RO,2018-02-18,25.84,8.7716,-0.49
RO,2018-02-17,26.33,8.9379,-0.48
RO,2018-02-16,26.81,9.1015,-0.54
RO,2018-02-15,27.36,9.286,-0.54
RO,2018-02-14,27.89,9.4679,-0.53
RO,2018-02-13,28.43,9.6493,-0.54
RO,2018-02-12,28.96,9.8317,-0.53
RO,2018-02-11,29.5,10.012,-0.43
RO,2018-02-10,29.93,10.1579,-0.49
RO,2018-02-09,30.42,10.3253,-0.54
RO,2018-02-08,30.96,10.5084,-0.5
RO,2018-02-07,31.46,10.6781,-0.53
RO,2018-02-06,31.99,10.8594,-0.56
RO,2018-02-05,32.56,11.0504,-0.5
RO,2018-02-04,33.05,11.2195,-0.35
RO,2018-02-03,33.41,11.3394,-0.32
RO,2018-02-02,33.73,11.4493,-0.44
RO,2018-02-01,34.17,11.5974,-0.45
RO,2018-01-31,34.61,11.749,-0.55
RO,2018-01-30,35.16,11.934,-0.48
RO,2018-01-29,35.64,12.0966,-0.55
RO,2018-01-28,36.18,12.2822,-0.54
RO,2018-01-27,36.73,12.4663,-0.6
RO,2018-01-26,37.32,12.6685,-0.65
RO,2018-01-25,37.97,12.8883,-0.65
RO,2018-01-24,38.62,13.109,-0.63
RO,2018-01-23,39.25,13.3214,-0.6
RO,2018-01-22,39.85,13.5264,-0.56
RO,2018-01-21,40.41,13.7168,-0.5
RO,2018-01-20,40.91,13.8867,-0.54
RO,2018-01-19,41.45,14.0694,-0.61
RO,2018-01-18,42.05,14.275,-0.56
RO,2018-01-17,42.62,14.4653,-0.58
RO,2018-01-16,43.19,14.6617,-0.69
RO,2018-01-15,43.88,14.8961,-0.65
RO,2018-01-14,44.54,15.1175,-0.52
RO,2018-01-13,45.06,15.2937,-0.49
RO,2018-01-12,45.55,15.46,-0.45
RO,2018-01-11,46.0,15.613,-0.4
RO,2018-01-10,46.39,15.7478,-0.46
RO,2018-01-09,46.85,15.9034,-0.47
RO,2018-01-08,47.32,16.0621,-0.4
RO,2018-01-07,47.72,16.1975,-0.26
RO,2018-01-06,47.98,16.2862,-0.38
RO,2018-01-05,48.36,16.4167,-0.28
RO,2018-01-04,48.64,16.511,-0.53
RO,2018-01-03,49.17,16.6896,-0.41
RO,2018-01-02,49.58,16.828,-0.29
RO,2018-01-01,49.86,16.9254,0
RO,2017-12-31,50.12,17.014,-0.29
RO,2017-12-30,50.42,17.1129,-0.22
RO,2017-12-29,50.64,17.1889,-0.16
RO,2017-12-28,50.8,17.2441,-0.15
RO,2017-12-27,50.96,17.2963,-0.17
RO,2017-12-26,51.13,17.3556,-0.15
RO,2017-12-25,51.28,17.4075,-0.18
RO,2017-12-24,51.46,17.4673,-0.25
RO,2017-12-23,51.71,17.5519,-0.33
RO,2017-12-22,52.04,17.6628,-0.4
RO,2017-12-21,52.43,17.7977,-0.42
RO,2017-12-20,52.85,17.9398,-0.37
RO,2017-12-19,53.22,18.0653,-0.38
RO,2017-12-18,53.6,18.1952,-0.36
RO,2017-12-17,53.97,18.319,-0.24
RO,2017-12-16,54.21,18.4017,-0.24
RO,2017-12-15,54.45,18.4817,-0.34
RO,2017-12-14,54.79,18.5967,-0.4
RO,2017-12-13,55.18,18.7312,-0.37
RO,2017-12-12,55.56,18.8578,-0.39
RO,2017-12-11,55.95,18.9917,-0.51
RO,2017-12-10,56.46,19.1636,-0.39
RO,2017-12-09,56.84,19.2949,-0.34
RO,2017-12-08,57.19,19.4116,-0.46
RO,2017-12-07,57.64,19.5667,-0.45
RO,2017-12-06,58.09,19.7183,-0.54
RO,2017-12-05,58.63,19.9018,-0.55
RO,2017-12-04,59.18,20.0882,-0.53
RO,2017-12-03,59.71,20.2683,-0.39
RO,2017-12-02,60.1,20.3993,-0.41
RO,2017-12-01,60.51,20.5378,-0.45
RO,2017-11-30,60.96,20.692,-0.4
RO,2017-11-29,61.36,20.8272,-0.5
RO,2017-11-28,61.86,20.9968,-0.53
RO,2017-11-27,62.39,21.1767,-0.49
RO,2017-11-26,62.88,21.343,-0.67
RO,2017-11-25,63.55,21.5702,-0.07
RO,2017-11-24,63.62,21.5952,-0.38
RO,2017-11-23,64.0,21.7256,-0.39
RO,2017-11-22,64.4,21.8594,-0.42
RO,2017-11-21,64.82,22.0013,-0.46
RO,2017-11-20,65.28,22.1585,-0.43
RO,2017-11-19,65.71,22.3043,-0.29
RO,2017-11-18,66.0,22.4041,-0.32
RO,2017-11-17,66.32,22.5115,-0.34
RO,2017-11-16,66.66,22.6274,-0.34
RO,2017-11-15,67.0,22.7415,-0.35
RO,2017-11-14,67.35,22.8599,-0.22
RO,2017-11-13,67.56,22.9333,-0.12
RO,2017-11-12,67.68,22.9727,-0.16
RO,2017-11-11,67.84,23.028,-0.19
RO,2017-11-10,68.04,23.0937,-0.25
RO,2017-11-09,68.28,23.1769,-0.38
RO,2017-11-08,68.66,23.306,-0.31
RO,2017-11-07,68.97,23.4109,-0.27
RO,2017-11-06,69.24,23.5018,-0.31
RO,2017-11-05,69.55,23.6068,-0.17
RO,2017-11-04,69.71,23.6634,-0.18
RO,2017-11-03,69.9,23.726,-0.18
RO,2017-11-02,70.08,23.7872,-0.16
RO,2017-11-01,70.24,23.8431,-0.18
RO,2017-10-31,70.42,23.9036,-0.24
RO,2017-10-30,70.66,23.9857,-0.07
RO,2017-10-29,70.73,24.0097,0.06
RO,2017-10-28,70.67,23.9891,0.09
RO,2017-10-27,70.58,23.9579,0.04
RO,2017-10-26,70.54,23.9436,0
RO,2017-10-25,70.54,23.9432,0.01
RO,2017-10-24,70.53,23.939,0.09
RO,2017-10-23,70.43,23.9071,0.22
RO,2017-10-22,70.21,23.8332,0.28
RO,2017-10-21,69.94,23.7395,0.27
RO,2017-10-20,69.67,23.6477,0.22
RO,2017-10-19,69.45,23.5732,0.2
RO,2017-10-18,69.25,23.5052,0.17
RO,2017-10-17,69.08,23.447,0.15
RO,2017-10-16,68.93,23.3966,0.14
RO,2017-10-15,68.78,23.3479,0.19
RO,2017-10-14,68.6,23.284,0.15
RO,2017-10-13,68.45,23.2331,0.14
RO,2017-10-12,68.31,23.1867,0.1
RO,2017-10-11,68.2,23.1512,0.05
RO,2017-10-10,68.15,23.1329,0.04
RO,2017-10-09,68.11,23.1179,0.04
RO,2017-10-08,68.07,23.1048,0.14
RO,2017-10-07,67.93,23.0584,0.11
RO,2017-10-06,67.82,23.0201,0.19
RO,2017-10-05,67.63,22.9547,0.18
RO,2017-10-04,67.45,22.8934,0.17
RO,2017-10-03,67.28,22.8371,0.16
RO,2017-10-02,67.12,22.782,0.11
RO,2017-10-01,67.01,22.7453,0.13
RO,2017-09-30,66.88,22.7019,0.17
RO,2017-09-29,66.72,22.6458,0.2
RO,2017-09-28,66.52,22.5792,0.21
RO,2017-09-27,66.3,22.5063,0.25
RO,2017-09-26,66.05,22.4205,0.26
RO,2017-09-25,65.8,22.3337,0.28
RO,2017-09-24,65.52,22.2397,0.33
RO,2017-09-23,65.19,22.1265,0.29
RO,2017-09-22,64.9,22.0296,0.27
RO,2017-09-21,64.63,21.9387,0.29
RO,2017-09-20,64.35,21.8411,0.29
RO,2017-09-19,64.05,21.7417,0.29
RO,2017-09-18,63.76,21.6435,0.3
RO,2017-09-17,63.46,21.5413,0.34
RO,2017-09-16,63.12,21.426,0.32
RO,2017-09-15,62.8,21.3175,0.32
RO,2017-09-14,62.49,21.2102,0.3
RO,2017-09-13,62.19,21.1093,0.27
RO,2017-09-12,61.92,21.0176,0.3
RO,2017-09-11,61.62,20.9157,0.31
RO,2017-09-10,61.31,20.8097,0.38
RO,2017-09-09,60.93,20.6822,0.36
RO,2017-09-08,60.57,20.5612,0.32
RO,2017-09-07,60.26,20.4534,0.31
RO,2017-09-06,59.95,20.3479,0.32
RO,2017-09-05,59.63,20.2397,0.31
RO,2017-09-04,59.31,20.133,0.32
RO,2017-09-03,58.99,20.0246,0.4
RO,2017-09-02,58.59,19.8889,0.34
RO,2017-09-01,58.25,19.7728,0.3
RO,2017-08-31,57.95,19.6714,0.27
RO,2017-08-30,57.68,19.5801,0.29
RO,2017-08-29,57.39,19.4804,0.31
RO,2017-08-28,57.08,19.3766,0.3
RO,2017-08-27,56.78,19.2747,0.32
RO,2017-08-26,56.46,19.1661,0.3
RO,2017-08-25,56.16,19.064,0.26
RO,2017-08-24,55.9,18.9756,0.2
RO,2017-08-23,55.71,18.9087,0.24
RO,2017-08-22,55.46,18.8266,0.25
RO,2017-08-21,55.21,18.7401,0.25
RO,2017-08-20,54.96,18.6557,0.34
RO,2017-08-19,54.62,18.5404,0.31
RO,2017-08-18,54.31,18.4341,0.3
RO,2017-08-17,54.01,18.3329,0.3
RO,2017-08-16,53.33,18.2301,0.29
RO,2017-08-15,53.41,18.1309,0.36
RO,2017-08-14,53.05,18.0076,0.34
RO,2017-08-13,52.72,17.8935,0.38
RO,2017-08-12,52.34,17.766,0.35
RO,2017-08-11,51.99,17.6477,0.3
RO,2017-08-10,51.69,17.545,0.31
RO,2017-08-09,51.38,17.4414,0.3
RO,2017-08-08,51.08,17.3386,0.28
RO,2017-08-07,50.8,17.2419,0.29
RO,2017-08-06,50.51,17.1446,0.32
RO,2017-08-05,50.19,17.0375,0.3
RO,2017-08-04,49.9,16.9366,0.26
RO,2017-08-03,49.64,16.849,0.26
RO,2017-08-02,49.38,16.7617,0.27
RO,2017-08-01,49.12,16.6717,0.26
RO,2017-07-31,48.85,16.5823,0.24
RO,2017-07-30,48.61,16.4999,0.34
RO,2017-07-29,48.27,16.3841,0.35
RO,2017-07-28,47.92,16.2667,0.34
RO,2017-07-27,47.58,16.1515,0.33
RO,2017-07-26,47.25,16.0391,0.34
RO,2017-07-25,46.91,15.9244,0.33
RO,2017-07-24,46.58,15.8126,0.32
RO,2017-07-23,46.26,15.7024,0.34
RO,2017-07-22,45.92,15.5863,0.33
RO,2017-07-21,45.59,15.4746,0.3
RO,2017-07-20,45.29,15.372,0.34
RO,2017-07-19,44.95,15.258,0.36
RO,2017-07-18,44.59,15.1343,0.37
RO,2017-07-17,44.21,15.008,0.37
RO,2017-07-16,43.84,14.8821,0.38
RO,2017-07-15,43.46,14.7525,0.37
RO,2017-07-14,43.1,14.6286,0.36
RO,2017-07-13,42.74,14.5063,0.36
RO,2017-07-12,42.38,14.3846,0.33
RO,2017-07-11,42.05,14.2716,0.31
RO,2017-07-10,41.73,14.1653,0.31
RO,2017-07-09,41.42,14.059,0.36
RO,2017-07-08,41.06,13.9371,0.36
RO,2017-07-07,40.7,13.8165,0.31
RO,2017-07-06,40.39,13.7098,0.33
RO,2017-07-05,40.06,13.5979,0.32
RO,2017-07-04,39.74,13.4885,0.37
RO,2017-07-03,39.36,13.3619,0.38
RO,2017-07-02,38.98,13.2328,0.43
RO,2017-07-01,38.56,13.0885,0.4
RO,2017-06-30,38.16,12.953,0.36
RO,2017-06-29,37.8,12.8293,0.35
RO,2017-06-28,37.45,12.7112,0.34
RO,2017-06-27,37.11,12.5968,0.35
RO,2017-06-26,36.76,12.4772,0.37
RO,2017-06-25,36.39,12.3523,0.45
RO,2017-06-24,35.94,12.1988,0.41
RO,2017-06-23,35.52,12.0582,0.38
RO,2017-06-22,35.15,11.9302,0.37
RO,2017-06-21,34.78,11.8061,0.37
RO,2017-06-20,34.42,11.6821,0.37
RO,2017-06-19,34.05,11.5573,0.37
RO,2017-06-18,33.68,11.4321,0.37
RO,2017-06-17,33.31,11.3078,0.37
RO,2017-06-16,32.94,11.1822,0.37
RO,2017-06-15,32.58,11.0578,0.36
RO,2017-06-14,32.22,10.9352,0.37
RO,2017-06-13,31.85,10.8113,0.38
RO,2017-06-12,31.47,10.6808,0.38
RO,2017-06-11,31.08,10.5511,0.43
RO,2017-06-10,30.65,10.4054,0.38
RO,2017-06-09,30.27,10.2748,0.34
RO,2017-06-08,29.93,10.1579,0.33
RO,2017-06-07,29.6,10.046,0.35
RO,2017-06-06,29.25,9.9285,0.35
RO,2017-06-05,28.9,9.8092,0.39
RO,2017-06-04,28.51,9.6757,0.38
RO,2017-06-03,28.12,9.5458,0.37
RO,2017-06-02,27.75,9.4199,0.35
RO,2017-06-01,27.4,9.3007,0.35
RO,2017-05-31,27.05,9.1828,0.21
RO,2017-05-30,26.85,9.1123,0.33
RO,2017-05-29,26.52,9.001,0.3
RO,2017-05-28,26.22,8.9004,0.33
RO,2017-05-27,25.89,8.7896,0.31
RO,2017-05-26,25.59,8.686,0.29
RO,2017-05-25,25.3,8.5869,0.25
RO,2017-05-24,25.05,8.5034,0.28
RO,2017-05-23,24.77,8.409,0.28
RO,2017-05-22,24.5,8.3148,0.3
RO,2017-05-21,24.19,8.2117,0.32
RO,2017-05-20,23.87,8.1031,0.34
RO,2017-05-19,23.54,7.9892,0.31
RO,2017-05-18,23.23,7.8847,0.29
RO,2017-05-17,22.94,7.7876,0.3
RO,2017-05-16,22.65,7.6867,0.3
RO,2017-05-15,22.35,7.5861,0.54
RO,2017-05-14,21.81,7.4021,0.06
RO,2017-05-13,21.75,7.3823,0.51
RO,2017-05-12,21.24,7.2102,0.06
RO,2017-05-11,21.18,7.191,0.27
RO,2017-05-10,20.92,7.0999,0.18
RO,2017-05-09,20.73,7.0378,0.26
RO,2017-05-08,20.47,6.9483,0.28
RO,2017-05-07,20.19,6.8537,0.35
RO,2017-05-06,19.84,6.7335,0.3
RO,2017-05-05,19.53,6.6301,0.29
RO,2017-05-04,19.25,6.5328,0.3
RO,2017-05-03,18.95,6.4318,0.29
RO,2017-05-02,18.66,6.3326,0.27
RO,2017-05-01,18.39,6.2415,0.3
RO,2017-04-30,18.09,6.1405,0.29
RO,2017-04-29,17.8,6.0414,0.31
RO,2017-04-28,17.49,5.9351,0.3
RO,2017-04-27,17.18,5.8332,0.24
RO,2017-04-26,16.95,5.7532,16.25
RO,2017-04-25,0.7,0.2378,-16.09
RO,2017-04-24,16.8,5.7009,-0.07
RO,2017-04-23,16.86,5.723,-0.06
RO,2017-04-22,16.92,5.742,-0.12
RO,2017-04-21,17.03,5.7818,-0.32
RO,2017-04-20,17.35,5.8909,-0.3
RO,2017-04-19,17.67,5.9944,-0.17
RO,2017-04-18,17.84,6.0518,0.08
RO,2017-04-17,17.76,6.0251,0.18
RO,2017-04-16,17.58,5.9646,0.22
RO,2017-04-15,17.36,5.8906,0.17
RO,2017-04-14,17.19,5.8322,0.13
RO,2017-04-13,17.06,5.7891,0.09
RO,2017-04-12,16.97,5.7576,0.06
RO,2017-04-11,16.91,5.7371,0.12
RO,2017-04-10,16.79,5.6956,0.06
RO,2017-04-09,16.73,5.6765,0.05
RO,2017-04-08,16.68,5.658,0
RO,2017-04-07,16.68,5.658,0
RO,2017-04-06,16.68,5.6575,0.01
RO,2017-04-05,16.67,5.6554,0.01
RO,2017-04-04,16.66,5.6504,0.08
RO,2017-04-03,16.57,5.6226,0.04
RO,2017-04-02,16.53,5.6086,0.05
RO,2017-04-01,16.48,5.5916,0.05
RO,2017-03-31,16.61,5.5753,-0.09
RO,2017-03-30,16.7,5.6062,-0.06
RO,2017-03-29,16.76,5.625,-0.06
RO,2017-03-28,16.82,5.6457,-0.15
RO,2017-03-27,16.97,5.695,-0.2
RO,2017-03-26,17.17,5.7638,-0.13
RO,2017-03-25,17.3,5.8072,-0.1
RO,2017-03-24,17.4,5.8416,-0.06
RO,2017-03-23,17.46,5.8614,-0.09
RO,2017-03-22,17.55,5.8921,-0.09
RO,2017-03-21,17.64,5.922,-0.15
RO,2017-03-20,17.8,5.9736,-0.24
RO,2017-03-19,18.03,6.0536,-0.14
RO,2017-03-18,18.18,6.1019,-0.23
RO,2017-03-17,18.41,6.1782,-0.27
RO,2017-03-16,18.68,6.27,-0.24
RO,2017-03-15,18.92,6.3522,-0.31
RO,2017-03-14,19.23,6.4555,-0.3
RO,2017-03-13,19.53,6.5568,-0.27
RO,2017-03-12,19.8,6.6473,-0.26
RO,2017-03-11,20.06,6.7342,-0.23
RO,2017-03-10,20.29,6.8123,-0.28
RO,2017-03-09,20.58,6.907,-0.22
RO,2017-03-08,20.8,6.9815,-0.19
RO,2017-03-07,20.99,7.046,-0.21
RO,2017-03-06,21.2,7.1159,-0.16
RO,2017-03-05,21.36,7.1692,-0.08
RO,2017-03-04,21.44,7.1971,-0.17
RO,2017-03-03,21.61,7.2529,-0.24
RO,2017-03-02,21.85,7.3331,-0.27
RO,2017-03-01,22.12,7.4242,-0.26
RO,2017-02-28,22.38,7.5129,-0.23
RO,2017-02-27,22.61,7.5911,-0.28
RO,2017-02-26,22.9,7.6861,-0.27
RO,2017-02-25,23.16,7.7758,-0.27
RO,2017-02-24,23.44,7.8677,-0.18
RO,2017-02-23,23.62,7.9285,-0.29
RO,2017-02-22,23.91,8.0261,-0.34
RO,2017-02-21,24.25,8.1396,-0.39
RO,2017-02-20,24.64,8.2712,-0.4
RO,2017-02-19,25.05,8.407,-0.4
RO,2017-02-18,25.44,8.5405,-0.42
RO,2017-02-17,25.86,8.6806,-0.48
RO,2017-02-16,26.34,8.8404,-0.49
RO,2017-02-15,26.83,9.0046,-0.52
RO,2017-02-14,27.34,9.178,-0.55
RO,2017-02-13,27.89,9.3631,-0.56
RO,2017-02-12,28.45,9.55,-0.52
RO,2017-02-11,28.97,9.7261,-0.56
RO,2017-02-10,29.53,9.9141,-0.64
RO,2017-02-09,30.17,10.1276,-0.62
RO,2017-02-08,30.79,10.3349,-0.54
RO,2017-02-07,31.33,10.5154,-0.5
RO,2017-02-06,31.82,10.682,-0.42
RO,2017-02-05,32.24,10.8236,-0.35
RO,2017-02-04,32.6,10.9415,-0.35
RO,2017-02-03,32.95,11.0601,-0.45
RO,2017-02-02,33.4,11.2108,-0.58
RO,2017-02-01,33.98,11.4065,-0.69
RO,2017-01-31,34.67,11.6373,-0.69
RO,2017-01-30,35.36,11.8702,-0.72
RO,2017-01-29,36.09,12.1133,-0.7
RO,2017-01-28,36.79,12.3482,-0.7
RO,2017-01-27,37.49,12.5834,-0.7
RO,2017-01-26,38.19,12.8191,-0.71
RO,2017-01-25,38.9,13.057,-0.71
RO,2017-01-24,39.61,13.2946,-0.61
RO,2017-01-23,40.21,13.4983,-0.6
RO,2017-01-22,40.81,13.6999,-0.71
RO,2017-01-21,41.52,13.9387,-0.74
RO,2017-01-20,42.26,14.1873,-0.75
RO,2017-01-19,43.01,14.4383,-0.75
RO,2017-01-18,43.76,14.6909,-0.76
RO,2017-01-17,44.53,14.9464,-0.76
RO,2017-01-16,45.29,15.2023,-0.76
RO,2017-01-15,46.05,15.4583,-0.74
RO,2017-01-14,46.79,15.7058,-0.74
RO,2017-01-13,47.53,15.9541,-0.8
RO,2017-01-12,48.33,16.2226,-0.82
RO,2017-01-11,49.15,16.4975,-0.83
RO,2017-01-10,49.97,16.7751,-0.84
RO,2017-01-09,50.81,17.0561,-0.84
RO,2017-01-08,51.65,17.3373,-0.83
RO,2017-01-07,52.47,17.6144,-0.82
RO,2017-01-06,53.29,17.889,-0.74
RO,2017-01-05,54.04,18.1388,-0.65
RO,2017-01-04,54.68,18.3558,-0.66
RO,2017-01-03,55.34,18.5777,-0.61
RO,2017-01-02,55.96,18.7838,-0.48
RO,2017-01-01,56.44,18.9465,0
RO,2016-12-31,56.27,19.1247,-0.47
RO,2016-12-30,56.75,19.2853,-0.46
RO,2016-12-29,57.21,19.4421,-0.41
RO,2016-12-28,57.62,19.5818,-0.36
RO,2016-12-27,57.98,19.7054,-0.36
RO,2016-12-26,58.34,19.827,-0.41
RO,2016-12-25,58.75,19.9665,-0.44
RO,2016-12-24,59.19,20.1158,-0.45
RO,2016-12-23,59.65,20.2702,-0.44
RO,2016-12-22,60.08,20.4187,-0.54
RO,2016-12-21,60.62,20.6014,-0.61
RO,2016-12-20,61.23,20.808,-0.63
RO,2016-12-19,61.86,21.0228,-0.59
RO,2016-12-18,62.45,21.2221,-0.5
RO,2016-12-17,62.94,21.3912,-0.51
RO,2016-12-16,63.45,21.5634,-0.54
RO,2016-12-15,63.99,21.747,-0.51
RO,2016-12-14,64.5,21.9212,-0.52
RO,2016-12-13,65.02,22.0978,-0.46
RO,2016-12-12,65.48,22.2526,-0.31
RO,2016-12-11,65.78,22.3563,-0.27
RO,2016-12-10,66.05,22.4466,-0.33
RO,2016-12-09,66.38,22.5578,-0.39
RO,2016-12-08,66.77,22.6919,-0.46
RO,2016-12-07,67.23,22.8472,-0.44
RO,2016-12-06,67.67,22.9967,-0.39
RO,2016-12-05,68.06,23.1285,-0.41
RO,2016-12-04,68.47,23.2686,-0.36
RO,2016-12-03,68.82,23.3896,-0.33
RO,2016-12-02,69.15,23.5011,-0.33
RO,2016-12-01,69.48,23.6135,-0.34
RO,2016-11-30,69.82,23.7284,-0.36
RO,2016-11-29,70.18,23.85,-0.36
RO,2016-11-28,70.54,23.9728,-0.29
RO,2016-11-27,70.83,24.0718,-0.27
RO,2016-11-26,71.1,24.1647,-0.28
RO,2016-11-25,71.38,24.2599,-0.28
RO,2016-11-24,71.66,24.3546,-0.27
RO,2016-11-23,71.94,24.4477,-0.24
RO,2016-11-22,72.18,24.529,-0.24
RO,2016-11-21,72.41,24.6089,-0.24
RO,2016-11-20,72.65,24.6909,-0.17
RO,2016-11-19,72.83,24.7495,-0.15
RO,2016-11-18,72.97,24.7993,-0.22
RO,2016-11-17,73.19,24.8742,-0.26
RO,2016-11-16,73.46,24.9639,-0.31
RO,2016-11-15,73.77,25.0691,-0.28
RO,2016-11-14,74.04,25.163,-0.28
RO,2016-11-13,74.32,25.2572,-0.15
RO,2016-11-12,74.47,25.3095,-0.11
RO,2016-11-11,74.58,25.347,-0.15
RO,2016-11-10,74.74,25.3987,-0.22
RO,2016-11-09,74.96,25.4742,-0.18
RO,2016-11-08,75.14,25.537,-0.15
RO,2016-11-07,75.29,25.5874,-0.09
RO,2016-11-06,75.38,25.6187,-0.11
RO,2016-11-05,75.49,25.6551,-0.12
RO,2016-11-04,75.61,25.6945,-0.13
RO,2016-11-03,75.74,25.7392,-0.07
RO,2016-11-02,75.81,25.7629,-0.1
RO,2016-11-01,75.9,25.7953,-0.07
RO,2016-10-31,75.98,25.8206,0.09
RO,2016-10-30,75.89,25.7909,0.09
RO,2016-10-29,75.8,25.7617,0.09
RO,2016-10-28,75.72,25.7328,0.06
RO,2016-10-27,75.65,25.7111,0.05
RO,2016-10-26,75.6,25.694,0.09
RO,2016-10-25,75.52,25.6651,0.1
RO,2016-10-24,75.42,25.6317,0.18
RO,2016-10-23,75.24,25.5709,0.17
RO,2016-10-22,75.08,25.5146,0.13
RO,2016-10-21,74.95,25.4719,0.07
RO,2016-10-20,74.88,25.4474,0.06
RO,2016-10-19,74.82,25.428,0.01
RO,2016-10-18,74.82,25.4261,0.01
RO,2016-10-17,74.8,25.4221,0.07
RO,2016-10-16,74.73,25.3977,0.12
RO,2016-10-15,74.61,25.3569,0.1
RO,2016-10-14,74.51,25.3216,0.07
RO,2016-10-13,74.44,25.2976,0
RO,2016-10-12,74.44,25.2972,-0.01
RO,2016-10-11,74.45,25.3009,0.03
RO,2016-10-10,74.41,25.2892,0.07
RO,2016-10-09,74.34,25.2643,0.12
RO,2016-10-08,74.22,25.2247,0.1
RO,2016-10-07,74.12,25.1897,0.09
RO,2016-10-06,74.03,25.1582,0.11
RO,2016-10-05,73.92,25.1202,0.17
RO,2016-10-04,73.75,25.0638,0.17
RO,2016-10-03,73.58,25.0061,0.19
RO,2016-10-02,73.39,24.9399,0.21
RO,2016-10-01,73.18,24.8698,0.2
RO,2016-09-30,75.58,24.802,0.14
RO,2016-09-29,75.44,24.7568,0.14
RO,2016-09-28,75.3,24.712,0.2
RO,2016-09-27,75.1,24.6449,0.18
RO,2016-09-26,74.92,24.5856,0.23
RO,2016-09-25,74.69,24.5103,0.27
RO,2016-09-24,74.42,24.423,0.28
RO,2016-09-23,74.14,24.3311,0.2
RO,2016-09-22,73.95,24.267,0.19
RO,2016-09-21,73.76,24.2047,0.21
RO,2016-09-20,73.55,24.1355,0.23
RO,2016-09-19,73.32,24.0603,0.27
RO,2016-09-18,73.05,23.9729,0.3
RO,2016-09-17,72.75,23.8737,0.27
RO,2016-09-16,72.48,23.7859,0.29
RO,2016-09-15,72.2,23.6921,0.28
RO,2016-09-14,71.91,23.5998,0.25
RO,2016-09-13,71.66,23.5174,0.23
RO,2016-09-12,71.43,23.4418,0.2
RO,2016-09-11,71.24,23.3774,0.2
RO,2016-09-10,71.04,23.3131,0.25
RO,2016-09-09,70.79,23.2309,0.26
RO,2016-09-08,70.53,23.1454,0.3
RO,2016-09-07,69.47,23.0458,0.28
RO,2016-09-06,69.19,22.9515,0.29
RO,2016-09-05,69.65,22.8568,0.31
RO,2016-09-04,68.59,22.7549,0.29
RO,2016-09-03,68.3,22.6579,0.29
RO,2016-09-02,68.01,22.5605,0.29
RO,2016-09-01,67.72,22.4638,0.24
RO,2016-08-31,67.47,22.3836,0.25
RO,2016-08-30,67.23,22.3019,0.26
RO,2016-08-29,66.97,22.215,0.21
RO,2016-08-28,66.76,22.1454,0.21
RO,2016-08-27,66.55,22.076,0.23
RO,2016-08-26,66.31,21.999,0.3
RO,2016-08-25,66.01,21.8994,0.34
RO,2016-08-24,65.67,21.7855,0.37
RO,2016-08-23,65.3,21.6613,0.38
RO,2016-08-22,64.92,21.5358,0.32
RO,2016-08-21,64.6,21.4293,0.34
RO,2016-08-20,64.26,21.3171,0.29
RO,2016-08-19,63.97,21.2195,0.32
RO,2016-08-18,63.65,21.1133,0.33
RO,2016-08-17,63.32,21.0048,0.33
RO,2016-08-16,62.99,20.896,0.34
RO,2016-08-15,62.65,20.7831,0.42
RO,2016-08-14,62.23,20.6436,0.38
RO,2016-08-13,61.85,20.5185,0.41
RO,2016-08-12,61.44,20.3817,0.37
RO,2016-08-11,61.07,20.2603,0.32
RO,2016-08-10,60.75,20.1535,0.31
RO,2016-08-09,60.44,20.0492,0.34
RO,2016-08-08,60.1,19.9368,0.36
RO,2016-08-07,59.74,19.8186,0.43
RO,2016-08-06,59.31,19.6764,0.36
RO,2016-08-05,58.95,19.5572,0.35
RO,2016-08-04,58.61,19.4417,0.31
RO,2016-08-03,58.29,19.3377,0.3
RO,2016-08-02,57.99,19.2383,0.32
RO,2016-08-01,57.67,19.1327,0.34
RO,2016-07-31,57.33,19.0192,0.44
RO,2016-07-30,56.89,18.8735,0.35
RO,2016-07-29,56.55,18.7581,0.32
RO,2016-07-28,56.22,18.651,0.32
RO,2016-07-27,55.9,18.5452,0.33
RO,2016-07-26,55.57,18.4358,0.33
RO,2016-07-25,55.25,18.3267,0.32
RO,2016-07-24,54.93,18.2217,0.34
RO,2016-07-23,54.59,18.1104,0.28
RO,2016-07-22,54.31,18.0181,0.26
RO,2016-07-21,54.05,17.9312,0.3
RO,2016-07-20,53.75,17.8304,0.31
RO,2016-07-19,53.44,17.7269,0.33
RO,2016-07-18,53.11,17.6182,0.28
RO,2016-07-17,52.83,17.5258,0.28
RO,2016-07-16,52.56,17.4344,0.24
RO,2016-07-15,52.32,17.3549,0.2
RO,2016-07-14,52.12,17.2885,0.18
RO,2016-07-13,51.93,17.2284,0.16
RO,2016-07-12,51.77,17.1743,0.21
RO,2016-07-11,51.56,17.1035,0.22
RO,2016-07-10,51.34,17.0299,0.34
RO,2016-07-09,51.0,16.9186,0.3
RO,2016-07-08,50.7,16.8186,0.24
RO,2016-07-07,50.46,16.738,0.21
RO,2016-07-06,50.24,16.6675,0.19
RO,2016-07-05,50.05,16.6032,0.15
RO,2016-07-04,49.9,16.5541,0.2
